Internal ID,id,title,description,price,sale_price,link,image_link,Name
68673,42009420890306,"Alabaster Green Dinner Plate, Set of 4","<p>Set the tone for warm-weather dining with lush green plates. Accentuating nature's beauty, the hand-cast swirling glass design makes an enticing backdrop for any meal.</p> <ul> <li>Handcrafted glass.</li> <li>11"" diameter.</li> <li>Dishwasher-safe.</li> </ul>",100.00,,https://gumps.com/products/alabaster-dessert-plate-green-s4,https://gumps-netsuites-extendfiles.s3.amazonaws.com/extend/c99a7bc0-e356-11ec-8e98-57e62a753f79/866642_1.jpg,866642
1522,30260832632917,Toad Drumstool,,2850.00,,https://gumps.com/products/toad-skin-block-drumstool,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870001_1.jpg,870001
1514,30260832698453,Brass Entry Table Base,,10200.00,,https://gumps.com/products/brass-faceted-entry-table-base,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870002_1.jpg,870002
1519,30260832731221,Lacquer Entry Table Top,"Limited edition. Lacquer over wood. The table top is made with up to 60 coats of organic lacquer; with a 24-hour curing period in between each layer to allow for drying. Artist Robert Kuo draws inspiration from the Chinese Han and Ming Dynasties. His signature works of art include cloisonné́́, repoussé, brightly colored lacquer and Peking glass. 45"" diam. x 3""H.Limited edition. Lacquer over wood. The table top is made with up to 60 coats of organic lacquer; with a 24-hour curing period in between each layer to allow for drying. Artist Robert Kuo draws inspiration from the Chinese Han and Ming Dynasties. His signature works of art include cloisonné́́, repoussé, brightly colored lacquer and Peking glass. 45"" diam. x 3""H.",6000.00,,https://gumps.com/products/cream-lacquer-entry-table-top,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870003_1.jpg,870003
1518,30260832796757,Five Petal Half-Round Table,,7800.00,,https://gumps.com/products/copper-five-petal-half-round-table,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870004_1.jpg,870004
1513,30260832829525,Dragon Swirl Armoire,,27000.00,,https://gumps.com/products/brass-dragon-swirl-armoire,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870005_1.jpg,870005
1512,30260832927829,Finial Drumstool,,3000.00,,https://gumps.com/products/black-lacquer-finial-drumstool,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870007_1.jpg,870007
4337,31008029573205,Bath Bar Soap,"<p>Indulge in a creamy, triple-milled bar soap that is sumptuous, nutritious and long-lasting. Made from 100% plant-based ingredients including shea butter and sea algae to moisturize, this smooth soap cleanses with its decadent lather, to protect and nourish the skin. Based in San Francisco, elizabethW is renowned for its luxurious handcrafted products for the bath, body and home.</p> <ul> <li>Vetiver: An original creation of heavy vetiver, balanced with light citrus tones and green tints of bergamot from the peels of nearly ripe fruit.</li> <li>Rose: Moist green notes and wild roses, enhanced with accents of fresh forest berries and hawthorn.</li> <li>Plant-based ingredients include shea butter and sea algae to moisturize skin.</li> <li>7 oz.</li> </ul>",15.00,,https://gumps.com/products/bath-bar-soap,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870034-1.jpg,870034 : 870034 RS
4338,30979775430741,Bath Bar Soap,"<p>Indulge in a creamy, triple-milled bar soap that is sumptuous, nutritious and long-lasting. Made from 100% plant-based ingredients including shea butter and sea algae to moisturize, this smooth soap cleanses with its decadent lather, to protect and nourish the skin. Based in San Francisco, elizabethW is renowned for its luxurious handcrafted products for the bath, body and home.</p> <ul> <li>Vetiver: An original creation of heavy vetiver, balanced with light citrus tones and green tints of bergamot from the peels of nearly ripe fruit.</li> <li>Rose: Moist green notes and wild roses, enhanced with accents of fresh forest berries and hawthorn.</li> <li>Plant-based ingredients include shea butter and sea algae to moisturize skin.</li> <li>7 oz.</li> </ul>",15.00,,https://gumps.com/products/Bath-Bar-Soap,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870034-1.jpg,870034 : 870034 VT
4340,31008031342677,Room Diffuser,,72.00,,https://gumps.com/products/room-diffuser,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870035-1.jpg,870035 : 870035 RS
4341,31677202432085,Room Diffuser,,72.00,,https://gumps.com/products/Room-Diffuser,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870035-1.jpg,870035 : 870035 VT
4343,31008028098645,Perfume Candle,"<p>Elizabeth W's hand-poured soy wax candles create an intimate ambiance for your home. Based in San Francisco, elizabethW is renowned for its luxurious handcrafted products for the bath, body and home.</p> <ul> <li>Hand-poured soy wax candle.</li> <li>Rose: a blend of green notes and wild roses enhances with accents of fresh forest berries and hawthorn.</li> <li>Magnolia: Summer nights, romance, sensual — white magnolia petals deepened with saffron and sandalwood mingle with Riviera mimosa and gardenia.</li> <li>Vetiver: Earthy, woody, confident — light citrus tones and green tints of bergamot from the peels of nearly ripe fruit.</li> <li>Te: Gracious, spirited, elegant — an enticing marriage of oriental black teas, juicy fresh Amalfi lemons, and the sweetness of almond honey.</li> <li>30-hour burn time.</li> <li>8 oz.</li> </ul>",35.00,,https://gumps.com/products/Perfume-Candle,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870036-1.jpg,870036 : 870036 RS
20435,32655565914197,Perfume Candle,"<p>Elizabeth W's hand-poured soy wax candles create an intimate ambiance for your home. Based in San Francisco, elizabethW is renowned for its luxurious handcrafted products for the bath, body and home.</p> <ul> <li>Hand-poured soy wax candle.</li> <li>Rose: a blend of green notes and wild roses enhances with accents of fresh forest berries and hawthorn.</li> <li>Magnolia: Summer nights, romance, sensual — white magnolia petals deepened with saffron and sandalwood mingle with Riviera mimosa and gardenia.</li> <li>Vetiver: Earthy, woody, confident — light citrus tones and green tints of bergamot from the peels of nearly ripe fruit.</li> <li>Te: Gracious, spirited, elegant — an enticing marriage of oriental black teas, juicy fresh Amalfi lemons, and the sweetness of almond honey.</li> <li>30-hour burn time.</li> <li>8 oz.</li> </ul>",34.00,,https://gumps.com/products/Perfume-Candle,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870036-1.jpg,870036 : 870036 TE
4344,31677200531541,Perfume Candle,"<p>Elizabeth W's hand-poured soy wax candles create an intimate ambiance for your home. Based in San Francisco, elizabethW is renowned for its luxurious handcrafted products for the bath, body and home.</p> <ul> <li>Hand-poured soy wax candle.</li> <li>Rose: a blend of green notes and wild roses enhances with accents of fresh forest berries and hawthorn.</li> <li>Magnolia: Summer nights, romance, sensual — white magnolia petals deepened with saffron and sandalwood mingle with Riviera mimosa and gardenia.</li> <li>Vetiver: Earthy, woody, confident — light citrus tones and green tints of bergamot from the peels of nearly ripe fruit.</li> <li>Te: Gracious, spirited, elegant — an enticing marriage of oriental black teas, juicy fresh Amalfi lemons, and the sweetness of almond honey.</li> <li>30-hour burn time.</li> <li>8 oz.</li> </ul>",34.00,,https://gumps.com/products/Perfume-Candle,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870036-1.jpg,870036 : 870036 VT
4346,31008033898581,Eau De Parfum,,56.00,,https://gumps.com/products/eau-de-parfum,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870037-1.jpg,870037 : 870037 RS
4347,31677193191509,Eau De Parfum,,56.00,,https://gumps.com/products/Eau-De-Parfum,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870037-1.jpg,870037 : 870037 VT
4350,31677191323733,Elizabeth W Body Cream,,48.00,,https://gumps.com/products/Elizabeth-W-Body-Cream,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870038-1.jpg,870038 : 870038 VT
4353,31677186998357,Body Lotion,,28.00,,https://gumps.com/products/Body-Lotion,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870039-1.jpg,870039 : 870039 VT
4355,31008046809173,"Hand Wash, Rose",,22.00,,https://gumps.com/products/hand-wash,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870040-1.jpg,870040 : 870040 RS
4356,31677181984853,Hand Wash,,22.00,,https://gumps.com/products/Hand-Wash,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870040-1.jpg,870040 : 870040 VT
4361,31674634305621,Silk Sachet Set,,45.00,,https://gumps.com/products/Silk-Sachet-Set,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870041-1.jpg,870041 : 870041 BT
4362,31674638008405,Silk Sachet Set,,45.00,29.00,https://gumps.com/products/Silk-Sachet-Set,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870041-1.jpg,870041 : 870041 CD
4367,31674649444437,Silk Sachet Set,,45.00,,https://gumps.com/products/Silk-Sachet-Set,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870041-1.jpg,870041 : 870041 IP
50006,41025552187586,Silk Sachet Set,,45.00,29.00,https://gumps.com/products/Silk-Sachet-Set,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870041-1.jpg,870041 : 870041 KM
4978,31008057589845,Elizabeth W Silk Sachet Set,,45.00,,https://gumps.com/products/Elizabeth-W-Silk-Sachet-Set,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870041-1.jpg,870041 : 870041 RD
2802,30352476176469,Day 8 Print,,150.00,,https://gumps.com/products/day-8-artwork,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870046_1.jpg,870046
2803,30354588106837,Day 10 Print,,150.00,,https://gumps.com/products/day-10-artwork,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870047_1.jpg,870047
2804,30354588336213,Day 4 Print,,150.00,,https://gumps.com/products/day-4-artwork,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870048_1.jpg,870048
2805,30354588434517,Day 191 Print,,150.00,,https://gumps.com/products/day-112-artwork,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870049_1.jpg,870049
2806,30354588532821,Day 191 Print,"Part of a limited-edition run of 25, this print is from the 365 Daily Art Project, a concept consisting of a piece of art created for every day throughout the year. A stunning display of the imagination, the series was created by Berkeley artist Clark Kellogg, a professor of Creativity and Design at Haas School of Business at the University of California at Berkeley. He enjoys the distinction of being the first artist-in-residence at a U.S. business school. Each work of art is made from a variety of materials, such as oil, acrylic paint, pencil and collage. When traveling, Kellogg uses found objects to incorporate into that day’s art. Each piece is 8"" x 10""; the actual art is approx. 6"" x 6"".",150.00,,https://gumps.com/products/day-191-artwork,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870050_1.jpg,870050
2808,30354588631125,Day 167 Print,,150.00,,https://gumps.com/products/day-167-artwork,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870052_1.jpg,870052
2809,30354589614165,Day 16 Print,,150.00,,https://gumps.com/products/day-16-artwork,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870053_1.jpg,870053
2810,30354589646933,Day 211 Print,,150.00,,https://gumps.com/products/day-211-artwork,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870054_1.jpg,870054
2811,30354589843541,Day 221 Print,,150.00,,https://gumps.com/products/day-221-artwork,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870055_1.jpg,870055
2814,30354590859349,Day 313 Print,,150.00,,https://gumps.com/products/day-313-artwork,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870058_1.jpg,870058
2815,30354590957653,Day 320 Print,,150.00,,https://gumps.com/products/day-320-artwork,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870059_1.jpg,870059
2816,30357567438933,Day 111 Print,,150.00,,https://gumps.com/products/day-111-artwork,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870060_1.jpg,870060
2818,30357567799381,Day 144 Print,,150.00,,https://gumps.com/products/day-144-artwork,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870062_1.jpg,870062
2819,30357568553045,Day 300 Print,,150.00,,https://gumps.com/products/day-300-artwork,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870063_1.jpg,870063
2820,30357571141717,Day 165 Print,,150.00,,https://gumps.com/products/day-165-artwork,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870064_1.jpg,870064
2821,30357571174485,Day 235 Print,,150.00,,https://gumps.com/products/day-235-artwork,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870065_1.jpg,870065
2822,30357571207253,Day 340 Print,,150.00,,https://gumps.com/products/day-340-artwork,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870066_1.jpg,870066
2824,30357572517973,Day 135 Print,,150.00,,https://gumps.com/products/day-135-artwork,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870068_1.jpg,870068
2825,30357572812885,Day 325 Print,,150.00,,https://gumps.com/products/day-325-artwork,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870069_2.jpg,870069
2826,30357572911189,Day 252 Print,,150.00,,https://gumps.com/products/day-252-artwork,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870070_1.jpg,870070
5436,31403808424021,Day 358 'Awaiting Santa' Print,"Part of a limited-edition run of 25, this print is from the 365 Daily Art Project, a concept consisting of a piece of art for every day of the year. A stunning display of the imagination, the series was created by Berkeley artist Clark Kellogg, a professor of Creativity and Design at Haas School of Business at the University of California at Berkeley. He enjoys the distinction of being the first artist-in-residence at any U.S. business school.",150.00,,https://gumps.com/products/clark-kellogg-day-358-awaiting-santa-print,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870121_1.jpg,870121
5437,31403808456789,Day 359 'Just One Day' Print,"Part of a limited-edition run of 25, this print is from the 365 Daily Art Project, a concept consisting of a piece of art for every day of the year. A stunning display of the imagination, the series was created by Berkeley artist Clark Kellogg, a professor of Creativity and Design at Haas School of Business at the University of California at Berkeley. He enjoys the distinction of being the first artist-in-residence at any U.S. business school.",150.00,,https://gumps.com/products/clark-kellogg-day-359-just-one-day-print,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870122_1.jpg,870122
5439,31403975704661,177 'Everywhere You Look' Print,"Part of a limited-edition run of 25, this print is from the 365 Daily Art Project, a concept consisting of a piece of art for every day of the year. A stunning display of the imagination, the series was created by Berkeley artist Clark Kellogg, a professor of Creativity and Design at Haas School of Business at the University of California at Berkeley. He enjoys the distinction of being the first artist-in-residence at any U.S. business school.",150.00,,https://gumps.com/products/clark-kellogg-177-everywhere-you-look-print,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870124_1.jpg,870124
5440,31403975409749,289 'Winter's Light' Print,"Part of a limited-edition run of 25, this print is from the 365 Daily Art Project, a concept consisting of a piece of art for every day of the year. A stunning display of the imagination, the series was created by Berkeley artist Clark Kellogg, a professor of Creativity and Design at Haas School of Business at the University of California at Berkeley. He enjoys the distinction of being the first artist-in-residence at any U.S. business school.",150.00,,https://gumps.com/products/clark-kellogg-289-winters-light-print,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870125_1.jpg,870125
5442,31403981832277,Day 363 'Winter' Print,"Part of a limited-edition run of 25, this print is from the 365 Daily Art Project, a concept consisting of a piece of art for every day of the year. A stunning display of the imagination, the series was created by Berkeley artist Clark Kellogg, a professor of Creativity and Design at Haas School of Business at the University of California at Berkeley. He enjoys the distinction of being the first artist-in-residence at any U.S. business school.",150.00,,https://gumps.com/products/clark-kellogg-day-363-winter-print,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870127_1.jpg,870127
7355,31646589419605,Ming Dragon Black Dinner Plate,"This porcelain dinner plate features Meissen's interpretation of the Chinese Ming dragon, a symbol of preternatural wisdom. Founded in 1710 by King Augustus the Strong, Meissen is renowned worldwide for its high-quality porcelain and exceptional craftsmanship. Each piece is made entirely by hand at the company's hometown of Saxony, Germany. 11"" diam.",874.00,,https://gumps.com/products/meissen-ming-dragon-black-dinner-plate,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870156_1.jpg,870156
7356,31646589452373,Ming Dragon Black Salad Plate,"This porcelain salad plate features Meissen's interpretation of the Chinese Ming dragon, a symbol of preternatural wisdom. Founded in 1710 by King Augustus the Strong, Meissen is renowned worldwide for its high-quality porcelain and exceptional craftsmanship. Each piece is made entirely by hand at the company's hometown of Saxony, Germany. 8 3/4"" diam.",686.00,,https://gumps.com/products/meissen-ming-dragon-black-salad-plate,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870157_1.jpg,870157
7357,31646589485141,Ming Dragon Black Bread & Butter Plate,"This porcelain bread and butter plate features Meissen's interpretation of the Chinese Ming dragon, a symbol of preternatural wisdom Founded in 1710 by King Augustus the Strong, Meissen is renowned worldwide for its high-quality porcelain and exceptional craftsmanship. Each piece is made entirely by hand at the company's hometown of Saxony, Germany. 7"" diam.",536.00,,https://gumps.com/products/meissen-ming-dragon-black-bread-butter-plate,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870158_1.jpg,870158
7358,31646589517909,Ming Dragon Coffee/Tea Cup,"This porcelain coffee/tea cup features Meissen's interpretation of the Chinese Ming dragon, a symbol of preternatural wisdom. Founded in 1710 by King Augustus the Strong, Meissen is renowned worldwide for its high-quality porcelain and exceptional craftsmanship. Each piece is made entirely by hand at the company's hometown of Saxony, Germany. 7 oz. Saucer sold separately.",536.00,,https://gumps.com/products/meissen-ming-dragon-black-coffee-tea-cup,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870159_1.jpg,870159
7359,31646589583445,Ming Dragon Black Coffee/Tea Saucer,"This porcelain coffee/tea saucer features Meissen's interpretation of the Chinese Ming dragon, a symbol of preternatural wisdom. Founded in 1710 by King Augustus the Strong, Meissen is renowned worldwide for its high-quality porcelain and exceptional craftsmanship. Each piece is made entirely by hand at the company's hometown of Saxony, Germany. 5 3/4"" diam.",411.00,,https://gumps.com/products/meissen-ming-dragon-black-coffee-tea-saucer,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870160_1.jpg,870160
11628,31944559951957,Enamel Floral Tree,"Showcasing a vibrant floral motif, this exquisite tree sculpture is composed of rare and vintage brooches, charms, pins, beads, medallions and more sourced from notable shopping districts worldwide. Founded by Caroline Farwell, Elegant Dragonfly is known for its artful creations that add whimsical beauty to the home. Each stunning tree sculpture can take up to 16 weeks to complete and involves hundreds of objets d'art. 6"" diam. x 15""H. Made in the USA.",3100.00,,https://gumps.com/products/enamel-floral-tree-15-inch,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870176_1.jpg,870176
11632,31944560246869,Toile/Enamel Floral Tree,"Showcasing a lively autumnal color palette, this picturesque floral tree sculpture is composed of vintage pins depicting daisies, roses, chrysanthemums and butterflies. Founded by Caroline Farwell, Elegant Dragonfly is known for its artful creations that add whimsical beauty to the home. Each stunning sculpture can take up to 16 weeks to complete and involves hundreds of objets d'art. 6"" diam. x 15""H. Made in the USA.",3100.00,,https://gumps.com/products/toile-and-enamel-floral-tree-15-inch,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870179_1.jpg,870179
11636,31944560509013,Floral Enamel Tree,"Showcasing a vibrant floral motif, this exquisite tree sculpture is composed of rare and vintage brooches, charms, pins, beads, medallions and more sourced from notable shopping districts worldwide. Founded by Caroline Farwell, Elegant Dragonfly is known for its artful creations that add whimsical beauty to the home. Each stunning tree sculpture can take up to 16 weeks to complete and involves hundreds of objets d'art. 6"" diam. x 15""H. Made in the USA.",3100.00,,https://gumps.com/products/floral-enamel-tree-15-inch,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870182_1.jpg,870182
23150,37189856788674,"Fleurs de Cerisier Vase, Fuchsia","<p>The universally admired and wondrous blossoming of the Japanese cherry tree inspired the design of this masterpiece of interior decoration. A limited edition of 88 pieces — lucky number in Asian culture — captures the ornamental power of this iconic flower. The creation of each Lalique vase includes extensive time and skill: First, the piece is mouthblown using a crystal technique known as the “soufflé.” The vase's angular shape makes it hard to ensure a perfect distribution of the crystal while the overall size of the piece makes its handling complex — as a result, physical strength and dexterity are required by each craftsman. When the crystal is cold, the important carving work begins. The crystal is then satin-finished with matting baths and each petal of the flowers is stamped with pure liquid gold applied by hand as well as the numerous points of enamel. This stamping process alone takes more than 3 hours of manual craftsmanship.</p> <ul> <li>Limited edition of 88.</li> <li>Mouthblown crystal.</li> <li>Hand carved; gold-stamped accents.</li> <li>Handmade in France.</li> <li>11 3/4""W x 15 3/4""H.</li> </ul>",25000.00,,https://gumps.com/products/lalique-fleurs-de-cerisier-vase-fushcia,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870195_1.png,870195
25603,37619773735106,"Gold Floral Tree, 15""","<p>Showcasing a bronze Goebel Hummel brooch, this extraordinary tree sculpture is composed of vintage and antique brooches, pins, medallions and other curiosities collected from around the world, including a 19th-century French belt buckle and an antique brass button featuring a camel and a bear sipping cola. Founded by Caroline Farwell, Elegant Dragonfly is known for its artful creations that add whimsical beauty to the home. Each stunning tree sculpture can take up to 16 weeks to complete and involves hundreds of objets d'art.</p> <ul> <li>Handcrafted.</li> <li>Composed of vintage and antique brooches, pins, medallions and other curiosities collected from around the world.</li> <li>Each tree sculpture can take up to 16 weeks to complete.</li> <li>Handmade in the USA.</li> <li>15"" high.</li> </ul>",2900.00,,https://gumps.com/products/gold-floral-tree-15-inches,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870198_1.jpg,870198
26323,37698635759810,Gold Floral Tree with Swedish Stickpin Topper,"<p>Showcasing a vintage 1938 Swedish stickpin topper, this extraordinary tree sculpture is composed of vintage and antique brooches, pins, medallions and other curiosities collected from around the world, including a sweet mesh bonnet, antique buttons, a vintage bow, US military service pins, and a bronze French rooster medallion. Founded by Caroline Farwell, Elegant Dragonfly is known for its artful creations that add whimsical beauty to the home. Each stunning tree sculpture can take up to 16 weeks to complete and involves hundreds of objets d'art.</p> <ul> <li>Handcrafted.</li> <li>Composed of vintage and antique brooches, pins, medallions and other curiosities collected from around the world.</li> <li>Topped with a vintage 1938 Swedish stickpin.</li> <li>Each tree sculpture can take up to 16 weeks to complete.</li> <li>Handmade in the USA.</li> <li>12"" high.</li> </ul>",2250.00,,https://gumps.com/products/gold-floral-tree-12-inches-1,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870199_1.jpg,870199
25604,37619773833410,Gold Floral Tree with Crystal-Accented Angel,"Showcasing an enchanting crystal-embellished angel, this extraordinary tree sculpture is composed of vintage and antique brooches, pins, medallions and other curiosities collected from around the world, including a 1938 Swedish stickpin topper, a wonderful old agriculture French medal with an intricate relief, Spanish Damascene galleons and guitar, an antique military button and a comedy/tragedy drama pin. Founded by Caroline Farwell, Elegant Dragonfly is known for its artful creations that add whimsical beauty to the home. Each stunning tree sculpture can take up to 16 weeks to complete and involves hundreds of objets d'art. <ul> <li>Handcrafted.</li> <li>Composed of vintage and antique brooches, pins, medallions and other curiosities collected from around the world.</li> <li>Each tree sculpture can take up to 16 weeks to complete.</li> <li>Handmade in the USA.</li> <li>8"" high.</li> </ul>",1895.00,,https://gumps.com/products/gold-floral-tree-8-inches,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870200_1.jpg,870200
26327,37698635923650,Gold Floral Tree #69,"<p>Showcasing a gleaming floral motif, this extraordinary tree sculpture is composed of vintage and antique brooches, pins, medallions and other curiosities collected from around the world. Founded by Caroline Farwell, Elegant Dragonfly is known for its artful creations that add whimsical beauty to the home. Each stunning tree sculpture can take up to 16 weeks to complete and involves hundreds of objets d'art.</p> <ul> <li>Handcrafted.</li> <li>Composed of vintage and antique brooches, pins, medallions and other curiosities collected from around the world.</li> <li>Each tree sculpture can take up to 16 weeks to complete.</li> <li>Handmade in the USA.</li> <li>8"" high.</li> </ul>",1900.00,,https://gumps.com/products/gold-floral-tree-69,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870218_1.jpg,870218
29500,38045450305730,Spalted Red Oak Bowl #15,"Fine woodturning has been a Moulthrop family tradition for three generations. Philip and Matt Moulthrop work as a talented father-and-son team to create unique vessels using shapes and forms that accentuate the natural grains and colors of the wood itself. Exquisite works of art coveted by collectors all over the world, each one-of-a-kind piece is handcrafted using native southeastern woods and centuries-old woodturning methods. 12 1/2""W x 13 1/4""H.  ",5600.00,,https://gumps.com/products/spalted-red-oak-15,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870224_1.jpg,870224
29501,38045450698946,Tulipwood Bowl #16,"Fine woodturning has been a Moulthrop family tradition for three generations. Philip and Matt Moulthrop work as a talented father-and-son team to create unique vessels using shapes and forms that accentuate the natural grains and colors of the wood itself. Exquisite works of art coveted by collectors all over the world, each one-of-a-kind piece is handcrafted using native southeastern woods and centuries-old woodturning methods. 7 3/4""W x 13 1/2""H.  ",4200.00,,https://gumps.com/products/tulipwood-16,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/870225_1.jpg,870225
1615,30278658457685,Bezel-Set Mosaic Diamond Ring,"Expertly crafted of white gold, this exquisite ring is embellished with mixed-cut white diamonds arranged in a mosaic pattern. Founded in Valenza, Italy by Davide Zybert, family-owned Zydo has become one of the most respected fine jewelry brands in the world. For nearly half a century, the prestigious company has been recognized for its impeccable craftsmanship, timeless designs and superior quality. Diamonds, 1.15ctw. 18-karat white gold.",6900.00,,https://gumps.com/products/ring-18kt-wg-mosaic-3-tier-diamond-1-15-ctw-f-g-vs,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/872053_1.jpg,872053
1598,30278658981973,Graduated Diamond Drop Earrings,"Expertly crafted of white gold. , these radiant earrings feature three graduated white diamond drops. Founded in Valenza, Italy by Davide Zybert, family-owned Zydo has become one of the most respected fine jewelry brands in the world. For nearly half a century, the prestigious company has been recognized for its impeccable craftsmanship, timeless designs and superior quality. 18-karat white gold. Diamonds, 2.91ctw. Pierced only. ",11000.00,,https://gumps.com/products/earrings-18kt-wg-3-graduate-rnd-ele-drop-diamond,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/872058_1.jpg,872058
1613,30278659145813,Mixed-Cut  Diamond Double Cuff Ring,"Showcasing an elegant spiral silhouette, this white gold cuff ring is tipped at each end with clusters of mixed-cut white diamonds. Founded in Valenza, Italy by Davide Zybert, family-owned Zydo has become one of the most respected fine jewelry brands in the world. For nearly half a century, the prestigious company has been recognized for its impeccable craftsmanship, timeless designs and superior quality. Diamonds, 2.44ctw. 18-karat white gold.",10000.00,,https://gumps.com/products/ring-18kt-wg-mix-cut-diamond-2-44-ctw-open-double,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/872060_1.jpg,872060
1600,30278659342421,Double Flower Diamond Earrings,"These white gold earrings sparkle with mixed-cut white diamonds arranged in a double flower design. Founded in Valenza, Italy by Davide Zybert, family-owned Zydo has become one of the most respected fine jewelry brands in the world. For nearly half a century, the prestigious company has been recognized for its impeccable craftsmanship, timeless designs and superior quality. 18-karat white gold. Diamonds, 3.96ctw. Pierced only. ",14500.00,,https://gumps.com/products/earrings-18kt-wg-diamond-mix-cut-dbl-flower-diamon,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/872064_1.jpg,872064
